market,id,address,product,confidence,reason_code,reason,candidate,parcel_account,depth_ft
index,pmt_4612-eli-st-c-77007,"4612 Eli St C, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,"replat child; units=3 (distinct address unit letters); master_size=6 (26014116); depth_ft=49.9997; geometry=HCAD unique exact-address polygon; parcel=1487810010004; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0072670000003'], 'children': ['1487810010007', '1487810010006', '1487810010001', '1487810010002', '1487810010005', '1487810010003', '1487810010004'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1487810010004,49.9997
index,pmt_4616-eli-st-b-77007,"4616 Eli St B, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,"replat child; units=3 (distinct address unit letters); master_size=6 (26014116); depth_ft=50.0002; geometry=HCAD unique exact-address polygon; parcel=1487810010002; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0072670000003'], 'children': ['1487810010007', '1487810010006', '1487810010001', '1487810010002', '1487810010005', '1487810010003', '1487810010004'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1487810010002,50.0002
index,pmt_4612-eli-st-a-77007,"4612 Eli St A, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,"replat child; units=3 (distinct address unit letters); master_size=6 (26014116); depth_ft=49.9999; geometry=HCAD unique exact-address polygon; parcel=1487810010006; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0072670000003'], 'children': ['1487810010007', '1487810010006', '1487810010001', '1487810010002', '1487810010005', '1487810010003', '1487810010004'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1487810010006,49.9999
index,pmt_5016-schuler-st-77007,"5016 Schuler St, Houston, TX 77007",Split Lot,high,V9_VERIFIED,"replat child; units=1 (one address); master_size=None (none); depth_ft=100.0007; geometry=HCAD unique exact-address polygon; parcel=1495650010002; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0072600000007'], 'children': ['1495650010001', '1495650010002'], 'source': 'refresh/parcel_events.json'}",Split Lot,1495650010002,100.0007
index,pmt_5018-schuler-st-77007,"5018 Schuler St, Houston, TX 77007",Split Lot,high,V9_VERIFIED,"replat child; units=1 (one address); master_size=None (none); depth_ft=100.0008; geometry=HCAD unique exact-address polygon; parcel=1495650010001; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0072600000007'], 'children': ['1495650010001', '1495650010002'], 'source': 'refresh/parcel_events.json'}",Split Lot,1495650010001,100.0008
index,pmt_5212-kansas-st-77007,"5212 Kansas St, Houston, TX 77007",Unknown,unknown,UNVERIFIED_PLAT,replat child; units=1 (one address); master_size=None (none); depth_ft=107.6593; geometry=HCAD unique exact-address polygon; parcel=0102020000087; parcel_history=none,Split Lot,0102020000087,107.6593
index,pmt_742-allston-st-77007,"742 Allston St, Houston, TX 77007",Unknown,unknown,LEGAL_UNAVAILABLE,no legal; units=1 (one address); master_size=None (none); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none,Unknown,,
index,pmt_2008-w-14th-1-2-st-77008,"2008 W 14th 1/2 St, Houston, TX 77008",Unknown,unknown,UNVERIFIED_PLAT,replat child; units=1 (one address); master_size=None (none); depth_ft=111.5717; geometry=HCAD unique exact-address polygon; parcel=0720130110005; parcel_history=none,Split Lot,0720130110005,111.5717
index,pmt_1023-grovewood-ln-77008,"1023 Grovewood Ln, Houston, TX 77008",Unknown,unknown,UNVERIFIED_PLAT,replat child; units=1 (one address); master_size=None (none); depth_ft=117.6722; geometry=HCAD unique exact-address polygon; parcel=0771810030023; parcel_history=none,Split Lot,0771810030023,117.6722
index,pmt_1030-w-24th-st-b-77008,"1030 W 24th St B, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,replat child; units=3 (distinct address unit letters); master_size=3 (24015638); depth_ft=58.057; geometry=HCAD unique exact-address polygon; parcel=1425110010002; parcel_history=none,Common Driveway,1425110010002,58.057
index,pmt_1030-w-24th-st-c-77008,"1030 W 24th St C, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,replat child; units=3 (distinct address unit letters); master_size=3 (24015638); depth_ft=58.1025; geometry=HCAD unique exact-address polygon; parcel=1425110010001; parcel_history=none,Common Driveway,1425110010001,58.1025
index,pmt_1030-w-24th-st-a-77008,"1030 W 24th St A, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,replat child; units=3 (distinct address unit letters); master_size=3 (24015638); depth_ft=48.4734; geometry=HCAD unique exact-address polygon; parcel=1425110010003; parcel_history=none,Common Driveway,1425110010003,48.4734
index,pmt_1443-w-25th-st-e-77008,"1443 W 25th St E, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,replat child; units=8 (distinct address unit letters); master_size=8 (24068783); depth_ft=50.5802; geometry=HCAD unique exact-address polygon; parcel=1425360010005; parcel_history=none,Common Driveway,1425360010005,50.5802
index,pmt_1443-w-25th-st-f-77008,"1443 W 25th St F, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,replat child; units=8 (distinct address unit letters); master_size=8 (24068783); depth_ft=43.5018; geometry=HCAD unique exact-address polygon; parcel=1425360010006; parcel_history=none,Common Driveway,1425360010006,43.5018
index,pmt_1443-w-25th-st-g-77008,"1443 W 25th St G, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,replat child; units=8 (distinct address unit letters); master_size=8 (24068783); depth_ft=43.5018; geometry=HCAD unique exact-address polygon; parcel=1425360010007; parcel_history=none,Common Driveway,1425360010007,43.5018
index,pmt_1443-w-25th-st-h-77008,"1443 W 25th St H, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,replat child; units=8 (distinct address unit letters); master_size=8 (24068783); depth_ft=52.9601; geometry=HCAD unique exact-address polygon; parcel=1425360010008; parcel_history=none,Common Driveway,1425360010008,52.9601
index,pmt_1443-w-25th-st-a-77008,"1443 W 25th St A, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,replat child; units=8 (distinct address unit letters); master_size=8 (24068783); depth_ft=53.5001; geometry=HCAD unique exact-address polygon; parcel=1425360010001; parcel_history=none,Common Driveway,1425360010001,53.5001
index,pmt_1443-w-25th-st-b-77008,"1443 W 25th St B, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,replat child; units=8 (distinct address unit letters); master_size=8 (24068783); depth_ft=43.5014; geometry=HCAD unique exact-address polygon; parcel=1425360010002; parcel_history=none,Common Driveway,1425360010002,43.5014
index,pmt_1443-w-25th-st-c-77008,"1443 W 25th St C, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,replat child; units=8 (distinct address unit letters); master_size=8 (24068783); depth_ft=43.5014; geometry=HCAD unique exact-address polygon; parcel=1425360010003; parcel_history=none,Common Driveway,1425360010003,43.5014
index,pmt_1443-w-25th-st-d-77008,"1443 W 25th St D, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,replat child; units=8 (distinct address unit letters); master_size=8 (24068783); depth_ft=50.0399; geometry=HCAD unique exact-address polygon; parcel=1425360010004; parcel_history=none,Common Driveway,1425360010004,50.0399
index,pmt_1122-w-17th-st-d-77008,"1122 W 17th St D, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,"replat child; units=6 (distinct address unit letters); master_size=6 (24047449); depth_ft=72.6635; geometry=HCAD unique exact-address polygon; parcel=1477820010003; parcel_history={'event': 'SPLIT', 'vintage': '2024_Oct->2025_Oct', 'parents': ['0561670000373'], 'children': ['1477820010006', '1477820010005', '1477820010004', '1477820010003', '1477820010002', '1477820010001', '1477820010007'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1477820010003,72.6635
index,pmt_1122-w-17th-st-c-77008,"1122 W 17th St C, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,"replat child; units=6 (distinct address unit letters); master_size=6 (24047449); depth_ft=72.6643; geometry=HCAD unique exact-address polygon; parcel=1477820010004; parcel_history={'event': 'SPLIT', 'vintage': '2024_Oct->2025_Oct', 'parents': ['0561670000373'], 'children': ['1477820010006', '1477820010005', '1477820010004', '1477820010003', '1477820010002', '1477820010001', '1477820010007'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1477820010004,72.6643
index,pmt_1122-w-17th-st-b-77008,"1122 W 17th St B, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,"replat child; units=6 (distinct address unit letters); master_size=6 (24047449); depth_ft=72.665; geometry=HCAD unique exact-address polygon; parcel=1477820010005; parcel_history={'event': 'SPLIT', 'vintage': '2024_Oct->2025_Oct', 'parents': ['0561670000373'], 'children': ['1477820010006', '1477820010005', '1477820010004', '1477820010003', '1477820010002', '1477820010001', '1477820010007'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1477820010005,72.665
index,pmt_1122-w-17th-st-a-77008,"1122 W 17th St A, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,"replat child; units=6 (distinct address unit letters); master_size=6 (24047449); depth_ft=72.6683; geometry=HCAD unique exact-address polygon; parcel=1477820010006; parcel_history={'event': 'SPLIT', 'vintage': '2024_Oct->2025_Oct', 'parents': ['0561670000373'], 'children': ['1477820010006', '1477820010005', '1477820010004', '1477820010003', '1477820010002', '1477820010001', '1477820010007'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1477820010006,72.6683
index,pmt_1122-w-17th-st-f-77008,"1122 W 17th St F, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,"replat child; units=6 (distinct address unit letters); master_size=6 (24047449); depth_ft=72.6878; geometry=HCAD unique exact-address polygon; parcel=1477820010001; parcel_history={'event': 'SPLIT', 'vintage': '2024_Oct->2025_Oct', 'parents': ['0561670000373'], 'children': ['1477820010006', '1477820010005', '1477820010004', '1477820010003', '1477820010002', '1477820010001', '1477820010007'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1477820010001,72.6878
index,pmt_1122-w-17th-st-e-77008,"1122 W 17th St E, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,"replat child; units=6 (distinct address unit letters); master_size=6 (24047449); depth_ft=72.6654; geometry=HCAD unique exact-address polygon; parcel=1477820010002; parcel_history={'event': 'SPLIT', 'vintage': '2024_Oct->2025_Oct', 'parents': ['0561670000373'], 'children': ['1477820010006', '1477820010005', '1477820010004', '1477820010003', '1477820010002', '1477820010001', '1477820010007'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1477820010002,72.6654
index,pmt_916-w-24th-st-77008,"916 W 24th St, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,"replat child; units=1 (one address); master_size=None (none); depth_ft=75.5866; geometry=HCAD unique exact-address polygon; parcel=1479380010001; parcel_history={'event': 'SPLIT', 'vintage': '2024_Oct->2025_Oct', 'parents': ['0561630000317'], 'children': ['1479380010002', '1479380010003', '1479380010001', '1479380010004'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1479380010001,75.5866
index,pmt_1910-w-14th-1-2-st-77008,"1910 W 14th 1/2 St, Houston, TX 77008",Unknown,unknown,UNVERIFIED_PLAT,replat child; units=1 (one address); master_size=None (none); depth_ft=110.0003; geometry=HCAD unique exact-address polygon; parcel=0720130090001; parcel_history=none,Split Lot,0720130090001,110.0003
index,pmt_910-w-24th-st-77008,"910 W 24th St, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,"replat child; units=1 (one address); master_size=None (none); depth_ft=75.5905; geometry=HCAD unique exact-address polygon; parcel=1479380010004; parcel_history={'event': 'SPLIT', 'vintage': '2024_Oct->2025_Oct', 'parents': ['0561630000317'], 'children': ['1479380010002', '1479380010003', '1479380010001', '1479380010004'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1479380010004,75.5905
index,pmt_1522-w-21st-st-77008,"1522 W 21st St, Houston, TX 77008",Split Lot,high,V9_VERIFIED,"replat child; units=1 (one address); master_size=None (none); depth_ft=126.3749; geometry=HCAD unique exact-address polygon; parcel=1487050010002; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0561660000245'], 'children': ['1487050010001', '1487050010002', '1487050010003', '1487050010004'], 'source': 'refresh/parcel_events.json'}",Split Lot,1487050010002,126.3749
index,pmt_1034-w-17th-st-d-77008,"1034 W 17th St D, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,replat child; units=5 (distinct address unit letters); master_size=13 (24081990); depth_ft=53.2404; geometry=HCAD unique exact-address polygon; parcel=1475190010002; parcel_history=none,Common Driveway,1475190010002,53.2404
index,pmt_1034-w-17th-st-c-77008,"1034 W 17th St C, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,replat child; units=5 (distinct address unit letters); master_size=13 (24081990); depth_ft=52.9909; geometry=HCAD unique exact-address polygon; parcel=1475190010003; parcel_history=none,Common Driveway,1475190010003,52.9909
index,pmt_1034-w-17th-st-e-77008,"1034 W 17th St E, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,replat child; units=5 (distinct address unit letters); master_size=13 (24081990); depth_ft=53.4987; geometry=HCAD unique exact-address polygon; parcel=1475190010001; parcel_history=none,Common Driveway,1475190010001,53.4987
index,pmt_1034-w-17th-st-b-77008,"1034 W 17th St B, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,replat child; units=5 (distinct address unit letters); master_size=13 (24081990); depth_ft=52.7412; geometry=HCAD unique exact-address polygon; parcel=1475190010004; parcel_history=none,Common Driveway,1475190010004,52.7412
index,pmt_1034-w-17th-st-a-77008,"1034 W 17th St A, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,replat child; units=5 (distinct address unit letters); master_size=13 (24081990); depth_ft=52.4677; geometry=HCAD unique exact-address polygon; parcel=1475190010005; parcel_history=none,Common Driveway,1475190010005,52.4677
index,pmt_1032-w-17th-st-c-77008,"1032 W 17th St C, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,replat child; units=3 (distinct address unit letters); master_size=13 (24081990); depth_ft=49.5001; geometry=HCAD unique exact-address polygon; parcel=1475190010006; parcel_history=none,Common Driveway,1475190010006,49.5001
index,pmt_1032-w-17th-st-b-77008,"1032 W 17th St B, Houston, TX 77008",Common Driveway,high,V9_VERIFIED,replat child; units=3 (distinct address unit letters); master_size=13 (24081990); depth_ft=49.5005; geometry=HCAD unique exact-address polygon; parcel=1475190010007; parcel_history=none,Common Driveway,1475190010007,49.5005
index,pmt_1438-dian-st-a-77008,"1438 Dian St A, Houston, TX 77008",Split Lot,high,V9_VERIFIED,"one whole lot; units=2 (distinct address unit letters); master_size=None (none); depth_ft=100.0001; geometry=HCAD unique exact-address polygon; parcel=0391150000436; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0391150000436'], 'children': ['0391150000436', '0391150000502'], 'source': 'refresh/parcel_events.json'}",Split Lot,0391150000436,100.0001
index,pmt_1115-nashua-st-77008,"1115 Nashua St, Houston, TX 77008",Unknown,unknown,UNVERIFIED_PLAT,"replat child; units=1 (one address); master_size=None (none); depth_ft=124.0003; geometry=HCAD unique exact-address polygon; parcel=0771820110017; parcel_history={'event': 'ASSEMBLY', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0771820110018', '0771820110017'], 'children': ['0771820110017'], 'source': 'refresh/parcel_events.json'}",Split Lot,0771820110017,124.0003
index,pmt_1239-waverly-st-77008,"1239 Waverly St, Houston, TX 77008",Unknown,unknown,PARCEL_HISTORY_CONFLICT,"one whole lot; units=1 (one address); master_size=None (none); depth_ft=132.054; geometry=HCAD unique exact-address polygon; parcel=0201760000046; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0201760000004'], 'children': ['0201760000004', '0201760000046'], 'source': 'refresh/parcel_events.json'}",Single Lot,0201760000046,132.054
index,pmt_310-e-28th-st-77008,"310 E 28th St, Houston, TX 77008",Unknown,unknown,PARCEL_HISTORY_CONFLICT,"one whole lot; units=1 (one address); master_size=None (none); depth_ft=119.9756; geometry=HCAD unique exact-address polygon; parcel=0350790000043; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0350790000007'], 'children': ['0350790000007', '0350790000043'], 'source': 'refresh/parcel_events.json'}",Single Lot,0350790000043,119.9756
index,pmt_614-algregg-st-77008,"614 Algregg St, Houston, TX 77008",Single Lot,high,V9_VERIFIED,one whole lot; units=1 (one address); master_size=None (none); depth_ft=125.0011; geometry=HCAD unique exact-address polygon; parcel=0201590000001; parcel_history=none,Single Lot,0201590000001,125.0011
index,pmt_1039-alexander-st-77008,"1039 Alexander St, Houston, TX 77008",Single Lot,high,V9_VERIFIED,one whole lot; units=1 (one address); master_size=None (none); depth_ft=120.0004; geometry=HCAD unique exact-address polygon; parcel=0600840060021; parcel_history=none,Single Lot,0600840060021,120.0004
